eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
473.48,11.9,1168,0.0039878306,0.14624023,0.72724557,-0.010532713,0.033315778,0.7645217329263687,743,95104,1242.9985515,1521664
471.5,12.03,1175,0.00465775,0.15454102,0.7013831,-0.012058025,0.03281454,0.7315583825111389,744,95232,1244.7405943,1523712
469.91,12.0,1203,0.0053276336,0.15917969,0.6895034,-0.009910286,0.035578385,0.7117331027984619,745,95360,1246.4425875000002,1525760
461.5,11.77,1151,0.004413414,0.12719727,0.75739,-0.010627343,0.029036539,0.720258891582489,746,95488,1248.2213365,1527808
461.27,11.96,1176,0.0047202627,0.15270996,0.7740316,-0.0098146,0.04174944,0.6363400816917419,747,95616,1249.962878,1529856
455.0,11.74,1154,0.003450233,0.14318848,0.8196163,-0.010283238,0.03897649,0.725938081741333,748,95744,1251.7366083000002,1531904
449.3,11.44,1201,0.004813252,0.15270996,0.74699074,-0.011013433,0.029096743,0.7615240812301636,749,95872,1253.4418688,1533952
449.19,11.49,1256,0.004253417,0.1541748,0.6983394,-0.009117633,0.033532504,0.7819672971963882,750,96000,1255.0723947000001,1536000
455.8,11.76,1141,0.0044702175,0.1595459,0.69425607,-0.00961215,0.045311574,0.7070588171482086,751,96128,1256.8673840000001,1538048
454.7,11.84,1187,0.0042942213,0.16430664,0.7346958,-0.011266822,0.041181233,0.6822012960910797,752,96256,1258.5927939,1540096
456.79,11.95,1239,0.0056920173,0.19665527,0.74488145,-0.010904538,0.028648054,0.7974038273096085,753,96384,1260.2460164000001,1542144
456.54,12.0,1144,0.0043149386,0.15686035,0.7127738,-0.010313054,0.038873836,0.6869233250617981,754,96512,1262.0365476,1544192
455.21,12.03,1129,0.0047469656,0.15441895,0.82067186,-0.012817081,0.027661791,0.7401869893074036,755,96640,1263.8500913,1546240
457.78,12.34,1203,0.0033922035,0.13195801,0.8220552,-0.009516665,0.033855993,0.7221774458885193,756,96768,1265.5531061000002,1548288
452.94,12.12,1234,0.0036831056,0.1517334,0.85201836,-0.011679812,0.046766747,0.611967921257019,757,96896,1267.2118521,1550336
450.3,12.12,1199,0.0039132033,0.16699219,0.7767856,-0.010002607,0.04571971,0.6806446313858032,758,97024,1268.9193076000001,1552384
448.9,12.02,1137,0.00587426,0.16455078,0.73664033,-0.008834088,0.03776537,0.755121186375618,759,97152,1270.7207431000002,1554432
456.03,12.34,1163,0.004587885,0.13867188,0.7386645,-0.010932868,0.039270602,0.6935605406761169,760,97280,1272.4808697,1556480
456.7,12.42,1137,0.0034398262,0.13781738,0.83922505,-0.0090135,0.034498483,0.7454102635383606,761,97408,1274.2824169,1558528
462.28,12.61,1186,0.0047763903,0.17236328,0.8121287,-0.013485914,0.037436277,0.7427734434604645,762,97536,1276.0088339000001,1560576
461.59,12.54,1213,0.003760241,0.1541748,0.82363236,-0.009716351,0.037023596,0.7235696315765381,763,97664,1277.6971311,1562624
464.84,12.67,1201,0.0046677915,0.17272949,0.8441074,-0.012697324,0.04032341,0.7294391691684723,764,97792,1279.4021475,1564672
470.6,12.92,1128,0.003277278,0.13842773,0.8894882,-0.013271126,0.05308838,0.647175669670105,765,97920,1281.2178085,1566720
473.56,12.84,1218,0.0045958846,0.18408203,0.88855875,-0.009819471,0.061207857,0.6338269710540771,766,98048,1282.8992413,1568768
472.28,12.91,1111,0.003956905,0.14013672,0.9003666,-0.010665667,0.06312169,0.5839118361473083,767,98176,1284.7423193,1570816
470.31,12.69,1126,0.003310834,0.15246582,0.95858556,-0.008389198,0.05975869,0.6520805060863495,768,98304,1286.5600032,1572864
466.16,12.27,1159,0.0033848295,0.1616211,0.92055094,-0.0104743475,0.036646638,0.7726005911827087,769,98432,1288.3261889,1574912
464.95,12.16,1222,0.004108117,0.15661621,0.8102468,-0.011227082,0.03205869,0.7394816875457764,770,98560,1290.0013704,1576960
464.89,12.24,1165,0.0047273333,0.15710449,0.78274,-0.010247564,0.039976623,0.694462776184082,771,98688,1291.7597064000001,1579008
461.51,12.25,1125,0.0040592896,0.15539551,0.8009187,-0.010325432,0.056550767,0.6358229219913483,772,98816,1293.5797322,1581056
459.32,12.0,1122,0.004488037,0.16333008,0.89675766,-0.011240181,0.034980398,0.7907658517360687,773,98944,1295.4046036,1583104
452.0,11.63,1235,0.0038553146,0.16638184,0.8773739,-0.012992851,0.024432149,0.7967270761728287,774,99072,1297.0633347,1585152
452.19,11.63,1262,0.00464281,0.16308594,0.7301614,-0.012523428,0.031044468,0.7438282668590546,775,99200,1298.6863616,1587200
450.61,11.57,1137,0.0061601317,0.1932373,0.702867,-0.008940347,0.02372975,0.8502564281225204,776,99328,1300.4870875000001,1589248
451.24,11.49,1119,0.003995965,0.15539551,0.7635009,-0.011080081,0.03062119,0.8028315901756287,777,99456,1302.3176465000001,1591296
451.24,11.49,1285,0.0038847507,0.14416504,0.7286682,-0.010499404,0.03690352,0.7183372378349304,778,99584,1303.9114385,1593344
456.15,11.58,1173,0.005318338,0.14807129,0.66084135,-0.009486734,0.039245155,0.669387549161911,779,99712,1305.6572413000001,1595392
453.81,11.16,1130,0.0046090265,0.16748047,0.728263,-0.010617979,0.02964614,0.8219106942415237,780,99840,1307.4692329,1597440
456.12,11.31,1198,0.004151897,0.14086914,0.7106166,-0.00931906,0.04040021,0.7547833174467087,781,99968,1309.1777789,1599488
455.59,11.5,1204,0.0038895805,0.14892578,0.657568,-0.011287463,0.056985695,0.6759482324123383,782,100096,1310.8789468,1601536
456.78,11.54,1203,0.0049699717,0.14746094,0.6240701,-0.010565324,0.04900262,0.6684918403625488,783,100224,1312.5809783,1603584
458.39,11.76,1092,0.0045694336,0.14550781,0.78036165,-0.011924539,0.036761805,0.7645516842603683,784,100352,1314.4564764000002,1605632
459.51,11.78,1215,0.00456541,0.15917969,0.86971354,-0.009257665,0.030173106,0.7351743578910828,785,100480,1316.141712,1607680
452.75,11.61,1113,0.0046160007,0.17553711,0.886593,-0.011991834,0.035965633,0.7263098955154419,786,100608,1317.9819288,1609728
451.34,11.6,1131,0.004331888,0.16711426,0.7835086,-0.0072592893,0.038464997,0.7119868993759155,787,100736,1319.7925128000002,1611776
451.34,11.6,1326,0.00387374,0.14868164,0.7048019,-0.010161981,0.03825621,0.6592274904251099,788,100864,1321.3373482,1613824
457.45,11.84,1148,0.0035090966,0.1295166,0.68459713,-0.010112447,0.028151823,0.8340743333101273,789,100992,1323.1216582,1615872
460.2,12.0,1208,0.0051897448,0.13562012,0.7204742,-0.0072176717,0.034589693,0.7707949727773666,790,101120,1324.8167545000001,1617920
465.94,12.16,1128,0.0039102794,0.13183594,0.7025805,-0.010303503,0.038617667,0.7793476730585098,791,101248,1326.6316404000002,1619968
470.75,12.48,1185,0.0041617956,0.17822266,0.76595026,-0.011488329,0.032932587,0.7987382411956787,792,101376,1328.3597107,1622016
469.64,12.46,1213,0.0041291183,0.15014648,0.67580104,-0.0076779732,0.041600473,0.7125849425792694,793,101504,1330.047791,1624064
473.57,12.53,1214,0.004881658,0.13342285,0.60677475,-0.0096403295,0.037320826,0.6948076486587524,794,101632,1331.7350563,1626112
474.4,12.43,1084,0.0042358423,0.13208008,0.7446135,-0.012224233,0.051127896,0.6941887438297272,795,101760,1333.6238346,1628160
476.73,12.79,1153,0.003998617,0.15759277,0.83607817,-0.012369669,0.03659973,0.7692848592996597,796,101888,1335.3991198,1630208
477.33,12.83,1182,0.0049526305,0.16088867,0.77876556,-0.012224088,0.042250562,0.6394927799701691,797,102016,1337.1321248000002,1632256
472.56,12.66,1190,0.005359166,0.1472168,0.70488054,-0.011217332,0.03162754,0.739591509103775,798,102144,1338.8534557,1634304
472.12,12.68,1184,0.006352877,0.16955566,0.7310279,-0.0089093195,0.026524952,0.8009470701217651,799,102272,1340.5828329,1636352
470.76,12.51,1184,0.0047366507,0.16503906,0.7806733,-0.013214558,0.030764278,0.7438147366046906,800,102400,1342.3127371,1638400
472.97,12.59,1110,0.0064042103,0.19604492,0.7839899,-0.011729996,0.034163065,0.7688952088356018,801,102528,1344.1572249,1640448
468.32,12.5,1176,0.0041818544,0.16442871,0.81103826,-0.010988828,0.036619738,0.7365410029888153,802,102656,1345.8979530000001,1642496
464.08,12.26,1185,0.005332265,0.16625977,0.7584428,-0.010225996,0.048750266,0.6642253696918488,803,102784,1347.62662,1644544
460.05,12.0,1092,0.0048300424,0.17700195,0.7614713,-0.013121813,0.046303652,0.7141174972057343,804,102912,1349.5018243,1646592
461.17,11.87,1162,0.0050340896,0.16906738,0.6959027,-0.009238203,0.04098795,0.7529877126216888,805,103040,1351.2643191,1648640
454.82,11.48,1194,0.005276857,0.17211914,0.65824366,-0.010491546,0.039909974,0.7682068794965744,806,103168,1352.9797167000002,1650688
453.69,11.63,1259,0.005624731,0.15551758,0.55698997,-0.008481051,0.04566236,0.7504980266094208,807,103296,1354.60637,1652736
454.42,11.69,1194,0.0048993654,0.14428711,0.58141184,-0.009312136,0.04225013,0.7617684453725815,808,103424,1356.3212177,1654784
471.41,12.23,1098,0.0045502894,0.1270752,0.63843405,-0.008427159,0.05250686,0.766520157456398,809,103552,1358.1864399,1656832
473.36,12.37,1216,0.004722692,0.16516113,0.76328707,-0.009778419,0.04340768,0.8106138110160828,810,103680,1359.8711004000002,1658880
470.2,12.28,1250,0.003636647,0.12573242,0.6901639,-0.00782652,0.0666016,0.6628078520298004,811,103808,1361.5092353,1660928
471.54,12.38,1100,0.005328312,0.15722656,0.7412466,-0.010264087,0.051393315,0.6911703050136566,812,103936,1363.3712386,1662976
468.03,12.52,1141,0.0040275375,0.1586914,0.8117645,-0.011519143,0.03375962,0.8170521706342697,813,104064,1365.1653891,1665024
469.52,12.49,1213,0.0036913075,0.15136719,0.7434548,-0.010407937,0.05110675,0.737277090549469,814,104192,1366.8539256000001,1667072
462.9,12.24,1161,0.0031937486,0.13476562,0.7858794,-0.009757795,0.06890059,0.6489344835281372,815,104320,1368.6168227,1669120
462.48,12.32,1173,0.003469623,0.12219238,0.6428877,-0.008082301,0.0416357,0.7872961610555649,816,104448,1370.3617856,1671168
465.24,12.9,1192,0.0053241877,0.15649414,0.735206,-0.010328788,0.0389368,0.7208805978298187,817,104576,1372.0797454,1673216
464.69,13.05,1210,0.0046968027,0.14990234,0.6802509,-0.010510342,0.046210315,0.7290561497211456,818,104704,1373.7720587000001,1675264
463.24,12.85,1168,0.004120822,0.12182617,0.67056805,-0.007888432,0.050363693,0.6417432129383087,819,104832,1375.5246466,1677312
471.33,13.62,1148,0.0048463703,0.1430664,0.76600325,-0.009639364,0.038382012,0.7303969264030457,820,104960,1377.3087723,1679360
470.76,13.65,1211,0.0054987855,0.18103027,0.7730378,-0.010989002,0.05221911,0.5936349928379059,821,105088,1379.0000705,1681408
468.1,13.57,1253,0.0047057136,0.16601562,0.72424674,-0.012050361,0.04850104,0.6602346003055573,822,105216,1380.6337787,1683456
471.11,13.91,1101,0.0052731633,0.14038086,0.7203893,-0.012031545,0.048530698,0.67827108502388,823,105344,1382.4943033,1685504
474.19,13.92,1193,0.0043770964,0.14221191,0.7817158,-0.011435503,0.03596849,0.8051540851593018,824,105472,1384.2107308,1687552
475.36,13.9,1229,0.0037073493,0.14624023,0.74175304,-0.0101674,0.055369835,0.6375264525413513,825,105600,1385.8770358000002,1689600
482.48,14.2,1165,0.005801795,0.16870117,0.6754777,-0.012039192,0.034019746,0.7565013319253922,826,105728,1387.6340898,1691648
484.29,14.31,1135,0.0069163754,0.16772461,0.7502275,-0.010547696,0.034548435,0.7785739600658417,827,105856,1389.4382675000002,1693696
481.74,14.38,1202,0.0038530524,0.1517334,0.7432604,-0.009910831,0.04869807,0.6336281895637512,828,105984,1391.1411447,1695744
486.26,14.65,1220,0.0042149504,0.13720703,0.76045656,-0.012077667,0.036863703,0.7384825646877289,829,106112,1392.8195625,1697792
489.3,14.57,1162,0.0054143853,0.16027832,0.706035,-0.01223373,0.036953926,0.7539270371198654,830,106240,1394.5819973,1699840
489.18,14.74,1162,0.0059325416,0.17053223,0.672868,-0.009888536,0.028615702,0.8138407617807388,831,106368,1396.343451,1701888
488.04,14.79,1283,0.0054405406,0.16235352,0.69928294,-0.010972659,0.032280784,0.7761985957622528,832,106496,1397.939196,1703936
485.25,15.03,1201,0.005656151,0.19348145,0.7135958,-0.011348734,0.043703437,0.721755176782608,833,106624,1399.6435298000001,1705984
490.24,15.01,1125,0.0050913924,0.16625977,0.78658086,-0.010341832,0.05439847,0.7193697988986969,834,106752,1401.4631902,1708032
487.16,14.99,1207,0.0046641757,0.16369629,0.81349444,-0.011023665,0.037587505,0.7444650232791901,835,106880,1403.159007,1710080
487.16,14.94,1184,0.005829385,0.17480469,0.7884322,-0.011949126,0.04178599,0.6730758845806122,836,107008,1404.888271,1712128
486.05,14.73,1146,0.007730033,0.17712402,0.78943056,-0.00864588,0.031529695,0.733415275812149,837,107136,1406.6744522000001,1714176
488.08,14.79,1223,0.0051535317,0.17614746,0.71932256,-0.012336108,0.033888355,0.7514373809099197,838,107264,1408.3485283,1716224
495.0,14.86,1167,0.0047811745,0.16503906,0.76524866,-0.010555901,0.031241389,0.7635199278593063,839,107392,1410.1037151,1718272
491.42,14.5,1168,0.0044887885,0.16088867,0.72969127,-0.011147685,0.031643767,0.7977429628372192,840,107520,1411.8568607,1720320
491.71,14.22,1260,0.004135519,0.1451416,0.6734573,-0.009371284,0.033179656,0.8122085630893707,841,107648,1413.4813881,1722368
496.84,14.28,1197,0.004511682,0.16296387,0.68337023,-0.010808966,0.03488636,0.7962222397327423,842,107776,1415.1925424,1724416
500.56,14.46,1189,0.0058801076,0.18322754,0.64800537,-0.007236411,0.029706426,0.823242262005806,843,107904,1416.9144454,1726464
498.32,14.13,1168,0.0051449486,0.16674805,0.74772084,-0.010413776,0.053128492,0.6993012130260468,844,108032,1418.6677846,1728512
505.1,14.3,1149,0.004595538,0.12731934,0.6836777,-0.008309448,0.03761405,0.7623192369937897,845,108160,1420.4501137,1730560
500.93,13.99,1204,0.00391775,0.15661621,0.73968995,-0.011979548,0.029353477,0.7932154387235641,846,108288,1422.1511887000001,1732608
498.68,14.02,1208,0.004856395,0.14404297,0.59857625,-0.008089431,0.022501096,0.8460771292448044,847,108416,1423.8462543,1734656
496.71,13.93,1220,0.0043433835,0.1328125,0.5605924,-0.009326196,0.03863254,0.7451776564121246,848,108544,1425.5253491,1736704
501.42,14.12,1238,0.0050714845,0.1694336,0.70332104,-0.011073845,0.03518052,0.7845946550369263,849,108672,1427.1790679,1738752
504.6,14.67,1122,0.005284015,0.18469238,0.72671473,-0.009351545,0.045082137,0.7578299939632416,850,108800,1429.0032228,1740800
504.53,14.95,1205,0.004171751,0.16027832,0.8309107,-0.009039591,0.04135757,0.7817281782627106,851,108928,1430.7021111000001,1742848
504.19,14.87,1192,0.004289345,0.16491699,0.78893846,-0.01067709,0.056052934,0.6866874396800995,852,109056,1432.4192063,1744896
504.51,14.99,1175,0.0042930976,0.15124512,0.8077396,-0.013217876,0.039753105,0.7932430356740952,853,109184,1434.1617293000002,1746944
504.47,14.95,1171,0.004905162,0.17468262,0.72445613,-0.009290901,0.040849373,0.7768193483352661,854,109312,1435.9099604,1748992
505.82,14.92,1208,0.0052998285,0.18933105,0.71665823,-0.010331137,0.041987345,0.766236424446106,855,109440,1437.6052175,1751040
501.03,14.5,1170,0.003911925,0.14550781,0.7106127,-0.008214907,0.056641165,0.6235639154911041,856,109568,1439.3546133,1753088
501.83,14.52,1204,0.004871864,0.14990234,0.68283486,-0.010985194,0.048301674,0.6820787191390991,857,109696,1441.0554071000001,1755136
502.91,14.87,1122,0.004108949,0.12548828,0.7528564,-0.007197155,0.03944743,0.7246113419532776,858,109824,1442.8809476000001,1757184
501.26,14.76,1184,0.004713687,0.1373291,0.77172625,-0.009525683,0.029556897,0.8343565315008163,859,109952,1444.6111045,1759232
498.26,14.73,1235,0.005434915,0.17114258,0.78995955,-0.010654235,0.032005716,0.7696782946586609,860,110080,1446.2694406,1761280
501.29,14.77,1193,0.0041048108,0.1303711,0.7546601,-0.0084847985,0.04152609,0.7499836981296539,861,110208,1447.9852045,1763328
506.6,15.23,1165,0.0041467724,0.13110352,0.7296488,-0.008439347,0.040713396,0.746966153383255,862,110336,1449.7428604000002,1765376
506.59,15.7,1186,0.0035632928,0.15039062,0.8275681,-0.012997443,0.037087154,0.7139174044132233,863,110464,1451.4690107000001,1767424
507.84,15.67,1188,0.00673584,0.17285156,0.7655927,-0.013738664,0.032901097,0.7678409367799759,864,110592,1453.1929703,1769472
509.39,15.71,625,0.0045583816,0.15222168,0.7257086,-0.0109396195,0.04186182,0.7017459869384766,865,110720,1456.4656233,1771520
504.31,15.6,1289,0.006917784,0.17675781,0.7074423,-0.010492439,0.030828057,0.7576964795589447,866,110848,1458.0541656,1773568
502.9,15.43,1350,0.0070394417,0.17175293,0.8013562,-0.011009166,0.0341839,0.7514778822660446,867,110976,1459.5714816,1775616
506.71,15.43,1346,0.004965419,0.18615723,0.784454,-0.0108695775,0.038884565,0.7486439943313599,868,111104,1461.0923472,1777664
508.31,15.56,1400,0.006799153,0.18127441,0.7089675,-0.012680436,0.05743502,0.6158330738544464,869,111232,1462.5549803000001,1779712
509.66,15.36,1277,0.0063797208,0.1583252,0.6789177,-0.007944636,0.0470916,0.7375821173191071,870,111360,1464.1579476000002,1781760
512.07,15.37,1350,0.004790253,0.16723633,0.78684014,-0.012266336,0.03257359,0.7527899593114853,871,111488,1465.6743038,1783808
510.92,15.36,1335,0.0046746554,0.16296387,0.72768396,-0.0101387035,0.03163898,0.7878051996231079,872,111616,1467.2087752,1785856
507.08,15.29,1391,0.005411963,0.1907959,0.698863,-0.0119997235,0.041455295,0.7353524267673492,873,111744,1468.6809332,1787904
508.2,15.05,1341,0.0070330137,0.15759277,0.6742498,-0.009920368,0.03520717,0.7662319093942642,874,111872,1470.2081560000001,1789952
506.47,14.51,1392,0.005176767,0.16418457,0.76818824,-0.009162888,0.035482768,0.7822340577840805,875,112000,1471.6797501,1792000
514.78,14.81,1396,0.0071956674,0.16442871,0.72935283,-0.009684424,0.052621126,0.7538728266954422,876,112128,1473.1465116000002,1794048
515.13,14.82,1371,0.005426331,0.15197754,0.76257616,-0.009722619,0.04106335,0.750058114528656,877,112256,1474.6407518,1796096
513.72,14.62,1386,0.004850323,0.15161133,0.6891096,-0.010082716,0.043867048,0.6498631536960602,878,112384,1476.1179987,1798144
513.56,14.59,1267,0.004956601,0.16320801,0.67959577,-0.010041202,0.05422974,0.6889548897743225,879,112512,1477.7347834,1800192
518.01,14.88,1297,0.006919407,0.19689941,0.75935155,-0.011485566,0.04602589,0.686249315738678,880,112640,1479.3134007,1802240
518.52,14.92,1370,0.0042468742,0.14404297,0.7958846,-0.011837108,0.042107143,0.7567694932222366,881,112768,1480.808269,1804288
516.79,14.79,1311,0.0051903874,0.17053223,0.7261498,-0.009668789,0.049246073,0.6859316229820251,882,112896,1482.3698355000001,1806336
515.0,14.58,1322,0.0038338944,0.13183594,0.69257474,-0.009253885,0.0324593,0.7859009504318237,883,113024,1483.9182961000001,1808384
517.61,14.61,1405,0.0064932927,0.14978027,0.61035895,-0.008437379,0.028273636,0.8234494626522064,884,113152,1485.375397,1810432
518.78,14.69,1358,0.0059748557,0.17175293,0.64737594,-0.010697882,0.04061991,0.7559111714363098,885,113280,1486.8832537,1812480
517.37,14.69,1252,0.0048215957,0.13464355,0.67200184,-0.0081217475,0.042163398,0.7454145550727844,886,113408,1488.5192955,1814528
517.63,14.49,1396,0.002918046,0.10522461,0.7489413,-0.0037706217,0.30465052,0.10865134000778198,887,113536,1489.9863222000001,1816576
518.8,14.52,1408,0.006876976,0.118774414,0.6893635,0.0006675976,0.19170442,0.11185067892074585,888,113664,1491.4406575,1818624
516.09,14.43,1398,0.0073102424,0.12841797,0.73967636,-0.007421082,0.10093478,0.6150211989879608,889,113792,1492.9055846,1820672
522.27,14.57,1215,0.006642135,0.13586426,0.72019875,-0.0026232796,0.14094348,0.7849194407463074,890,113920,1494.5917867,1822720
521.96,14.57,1405,0.0043439367,0.12011719,0.8506818,-0.004751391,0.06849746,0.7519454658031464,891,114048,1496.0491659000002,1824768
527.81,18.59,1335,0.0060894433,0.16027832,0.8280114,-0.00804574,0.07013168,0.5258582234382629,892,114176,1497.5833491,1826816
525.73,18.41,1337,0.003955273,0.17358398,0.8757972,-0.011857569,0.04174976,0.73536416888237,893,114304,1499.115021,1828864
520.58,18.14,1329,0.0033702601,0.122802734,0.8318735,-0.011040013,0.06471992,0.6000946462154388,894,114432,1500.6561984,1830912
523.75,18.58,1311,0.0035953885,0.15795898,0.8457607,-0.012283097,0.055216238,0.5792330801486969,895,114560,1502.2180152,1832960
525.31,18.62,1272,0.0043379134,0.15930176,0.8638124,-0.012507198,0.038736098,0.6800582706928253,896,114688,1503.827457,1835008
521.38,18.55,1220,0.005300548,0.1739502,0.84542894,-0.010711801,0.053595282,0.6216605305671692,897,114816,1505.5058146000001,1837056
518.44,18.38,1280,0.0045727957,0.15588379,0.87870413,-0.009116654,0.068721294,0.4856887459754944,898,114944,1507.1052954000002,1839104
511.54,18.34,1317,0.0054240227,0.1640625,0.85633993,-0.013029374,0.032201268,0.7523799240589142,899,115072,1508.6607224000002,1841152
502.84,18.0,1153,0.0046611684,0.14990234,0.9008027,-0.011113865,0.043059684,0.6985481381416321,900,115200,1510.4362626,1843200
502.84,17.79,1227,0.004131732,0.14526367,0.83503413,-0.01135392,0.034862377,0.7775307446718216,901,115328,1512.1056941000002,1845248
499.53,17.66,1142,0.00478573,0.16369629,0.81661594,-0.012853158,0.03321861,0.8095886558294296,902,115456,1513.898026,1847296
501.22,17.52,1148,0.0046903705,0.16174316,0.8759537,-0.01192987,0.050722845,0.6597143709659576,903,115584,1515.6817456,1849344
499.8,17.44,1098,0.005749219,0.19702148,0.8790189,-0.010744339,0.038827013,0.7468018233776093,904,115712,1517.5457042,1851392
493.89,17.19,1145,0.0052819233,0.1817627,0.8648112,-0.012233206,0.037286296,0.7436141967773438,905,115840,1519.3347324000001,1853440
500.25,17.39,601,0.005408079,0.18066406,0.8451103,-0.010338693,0.036776762,0.740847110748291,906,115968,1522.7411635,1855488
497.66,17.13,1307,0.0034912708,0.16003418,0.94507384,-0.012219415,0.048569623,0.6778014302253723,907,116096,1524.3077459,1857536
495.67,17.05,1308,0.0044272123,0.17004395,0.90345985,-0.012476513,0.040136285,0.694744348526001,908,116224,1525.8739063,1859584
493.22,17.07,1344,0.00467989,0.16772461,0.85694396,-0.012745664,0.038191233,0.7467126548290253,909,116352,1527.3973679,1861632
492.88,16.81,1287,0.0040930635,0.14990234,0.80589557,-0.012710094,0.048941698,0.710895836353302,910,116480,1528.9882077,1863680
491.32,16.67,1309,0.0043525244,0.16088867,0.8025853,-0.011031145,0.034396674,0.7750051468610764,911,116608,1530.5524213,1865728
493.96,17.14,1367,0.005701083,0.18225098,0.7762841,-0.010942012,0.043033767,0.6667373180389404,912,116736,1532.0506829,1867776
486.36,17.02,1316,0.004801032,0.16589355,0.77624863,-0.008206467,0.047816236,0.7017870247364044,913,116864,1533.6072707,1869824
482.28,13.17,1309,0.0046957927,0.17529297,0.8198393,-0.013365429,0.03646508,0.7253797054290771,914,116992,1535.1716647,1871872
479.69,13.28,1302,0.0038804908,0.15881348,0.7812828,-0.010744371,0.04759004,0.6694360077381134,915,117120,1536.7439135,1873920
478.68,13.29,1341,0.0052756923,0.1730957,0.83059734,-0.011312262,0.04119093,0.7220569252967834,916,117248,1538.2711325,1875968
475.84,13.32,1415,0.0044788024,0.15356445,0.7294215,-0.01295847,0.031039478,0.7498944103717804,917,117376,1539.7179005,1878016
480.37,13.43,1243,0.0045671077,0.16772461,0.7297719,-0.011727195,0.042806596,0.7094992995262146,918,117504,1541.3651482,1880064
479.58,13.53,1272,0.0048523205,0.16296387,0.843985,-0.012798252,0.043064214,0.6973036527633667,919,117632,1542.9747405,1882112
478.48,13.45,1303,0.0040472387,0.15917969,0.88558954,-0.011685607,0.039083056,0.7170736789703369,920,117760,1544.5466464,1884160
479.57,13.46,1409,0.0052922065,0.18444824,0.8550415,-0.013492763,0.0338305,0.7653375267982483,921,117888,1546.0000896000001,1886208
481.66,13.55,1370,0.00633784,0.1796875,0.7609296,-0.010732818,0.044529617,0.7371454834938049,922,118016,1547.495218,1888256
486.01,13.56,1310,0.004649623,0.16894531,0.73764944,-0.010282438,0.045811407,0.6888531446456909,923,118144,1549.0588956000001,1890304
490.01,13.71,1346,0.0043991883,0.13366699,0.7322032,-0.009075939,0.046563994,0.7608651667833328,924,118272,1550.5803663000002,1892352
490.95,13.65,1344,0.004757594,0.16625977,0.8465177,-0.011720074,0.056959268,0.6769462823867798,925,118400,1552.1038067,1894400
491.4,13.89,1314,0.0052158507,0.16223145,0.8946965,-0.010369499,0.046575993,0.7053708732128143,926,118528,1553.6619202000002,1896448
486.35,14.11,1252,0.004984482,0.17907715,0.9153062,-0.012316959,0.049807608,0.6402975916862488,927,118656,1555.2977667,1898496
489.94,14.37,1349,0.006759886,0.19580078,0.9220867,-0.012996165,0.040348403,0.7293756604194641,928,118784,1556.8161191000002,1900544
483.91,13.96,1333,0.0054713236,0.19628906,0.9177896,-0.011372645,0.0352167,0.7591612637042999,929,118912,1558.3518789,1902592
489.53,14.35,1266,0.005697729,0.21069336,0.88801897,-0.01112194,0.027376449,0.8172255903482437,930,119040,1559.9688705,1904640
488.32,14.37,1332,0.004220551,0.17285156,0.8647343,-0.0128962705,0.03830672,0.7497605681419373,931,119168,1561.505918,1906688
486.51,14.02,1271,0.0050486075,0.16223145,0.8373294,-0.013724593,0.04089401,0.7524988055229187,932,119296,1563.1175604,1908736
485.45,14.22,1351,0.0041714055,0.17248535,0.8123453,-0.011293826,0.036578458,0.7342395186424255,933,119424,1564.6331516,1910784
485.4,14.69,1296,0.0049503213,0.1817627,0.81505644,-0.011005808,0.044220086,0.7155337035655975,934,119552,1566.2127732000001,1912832
485.08,14.65,1397,0.004891023,0.15405273,0.7278886,-0.010475398,0.036002856,0.7456556856632233,935,119680,1567.6784205000001,1914880
484.0,14.46,1194,0.0046994565,0.14379883,0.7444128,-0.010892835,0.057458233,0.6424588561058044,936,119808,1569.3937617000001,1916928
487.78,14.8,1242,0.0034380741,0.13146973,0.8747526,-0.012218648,0.040515948,0.799886479973793,937,119936,1571.0426094,1918976
480.77,14.4,1320,0.004600639,0.18579102,0.9386139,-0.012675936,0.053430174,0.59029221534729,938,120064,1572.5939767,1921024
480.46,14.33,1328,0.0048271567,0.1739502,0.8717544,-0.011955379,0.035148796,0.7367621064186096,939,120192,1574.1363282,1923072
478.75,14.12,1361,0.00520581,0.17810059,0.7776395,-0.010611319,0.046308152,0.6995155513286591,940,120320,1575.6407252000001,1925120
473.68,13.86,1369,0.0063090124,0.1920166,0.7547205,-0.008328165,0.052994415,0.6476623713970184,941,120448,1577.1371415,1927168
479.04,14.3,1299,0.0079139825,0.19506836,0.78759754,-0.010184422,0.050074197,0.6670356690883636,942,120576,1578.7129458000002,1929216
481.27,14.78,1237,0.004303581,0.13928223,0.72389907,-0.009723756,0.04154931,0.7050118148326874,943,120704,1580.3680809,1931264
478.68,14.8,1394,0.007349985,0.1862793,0.678873,-0.010721702,0.03737936,0.6860744953155518,944,120832,1581.8374462000002,1933312
488.26,15.16,1326,0.0049254782,0.16625977,0.6360115,-0.007715415,0.036899168,0.6982958912849426,945,120960,1583.3818027,1935360
491.41,15.58,1255,0.005201001,0.15783691,0.74305654,-0.011372715,0.027833428,0.8069173842668533,946,121088,1585.0137305,1937408
